종목명,현재가,전일비,등락률,거래량,거래대금,market,code
SOL 미국배당다우존스,"11,565",하락65,-0.56%,"592,419",,KOSPI,446720
신풍제약,"14,200",상승590,+4.34%,"392,175",,KOSPI,019170
KODEX 미국빅테크10(H),"56,385","상승1,375",+2.50%,"78,259",,KOSPI,314250
동원시스템즈,"25,700",하락550,-2.10%,"22,941",,KOSPI,014820
TKG휴켐스,"18,200",상승280,+1.56%,"47,665",,KOSPI,069260
한화리츠,"4,100",상승45,+1.11%,"364,664",,KOSPI,451800
이노션,"18,200",상승370,+2.08%,"229,445",,KOSPI,214320
하나투어,"46,850",하락550,-1.16%,"84,215",,KOSPI,039130
유안타증권,"3,635",하락30,-0.82%,"357,010",,KOSPI,003470
녹십자홀딩스,"15,380",하락260,-1.66%,"60,064",,KOSPI,005250
KODEX AI반도체,"16,120",상승520,+3.33%,"1,697,958",,KOSPI,395160
KODEX 단기채권,"113,460",하락5,0.00%,"12,927",,KOSPI,153130
동아쏘시오홀딩스,"110,000",하락200,-0.18%,"16,326",,KOSPI,000640
코리아써키트,"30,300","상승1,950",+6.88%,"456,495",,KOSPI,007810
율촌화학,"28,850",하락150,-0.52%,"66,429",,KOSPI,008730
대상,"20,600",하락150,-0.72%,"65,946",,KOSPI,001680
한국금융지주우,"121,400",상승300,+0.25%,"27,054",,KOSPI,071055
넥센타이어,"7,280",상승60,+0.83%,"192,016",,KOSPI,002350
프레스티지바이오파마,"11,820",상승20,+0.17%,"87,366",,KOSPI,950210
보령,"8,240",상승60,+0.73%,"194,896",,KOSPI,003850
KODEX 미국30년국채액티브(H),"9,135",상승35,+0.38%,"738,317",,KOSPI,484790
빙그레,"73,000",하락700,-0.95%,"23,582",,KOSPI,005180
전진건설로봇,"47,400","하락1,650",-3.36%,"168,192",,KOSPI,079900
미원상사,"144,800","하락2,300",-1.56%,"2,859",,KOSPI,002840
KB KIS CD금리투자 ETN,"52,665",보합0,0.00%,0,,KOSPI,580058
RISE KOFR금리액티브(합성),"104,880",상승5,0.00%,"1,043",,KOSPI,479520
신한알파리츠,"5,630",상승30,+0.54%,"274,134",,KOSPI,293940
한화3우B,"34,900",하락850,-2.38%,"68,955",,KOSPI,00088K
KODEX 미국S&P500(H),"15,225",상승145,+0.96%,"1,084,881",,KOSPI,449180
미원에스씨,"134,300","하락1,600",-1.18%,"2,338",,KOSPI,268280
KODEX 26-12 회사채(AA-이상)액티브,"10,880",보합0,0.00%,"38,411",,KOSPI,473290
코오롱모빌리티그룹,"10,490","상한가2,420",+29.99%,"4,277,184",,KOSPI,450140
KG모빌리티,"3,250",보합0,0.00%,"240,727",,KOSPI,003620
TIGER 코리아배당다우존스,"13,005",하락10,-0.08%,"563,510",,KOSPI,0052D0
현대홈쇼핑,"54,600",하락800,-1.44%,"6,996",,KOSPI,057050
ACE 글로벌반도체TOP4 Plus,"42,865",상승525,+1.24%,"192,154",,KOSPI,446770
KODEX 미국반도체,"33,895",상승805,+2.43%,"372,230",,KOSPI,390390
CJ4우(전환),"153,500","하락4,800",-3.03%,"20,230",,KOSPI,00104K
TIGER 2차전지소재Fn,"5,025",상승35,+0.70%,"2,887,685",,KOSPI,462010
KODEX 국고채10년액티브,"111,365",상승230,+0.21%,"36,461",,KOSPI,471230
KODEX 코스피,"39,485",하락25,-0.06%,"414,813",,KOSPI,226490
금양,"9,900",보합0,0.00%,0,,KOSPI,001570
TIGER 테슬라채권혼합Fn,"14,985",상승220,+1.49%,"373,871",,KOSPI,447770
부국증권,"60,900","하락4,600",-7.02%,"56,954",,KOSPI,001270
ACE 미국배당다우존스,"12,785",하락90,-0.70%,"208,899",,KOSPI,402970
KIWOOM 국고채10년,"113,735",상승245,+0.22%,"6,334",,KOSPI,148070
카프로,"3,660",보합0,0.00%,0,,KOSPI,006380
ACE 200,"54,915",상승435,+0.80%,"64,691",,KOSPI,105190
SK이터닉스,"18,190",상승290,+1.62%,"442,445",,KOSPI,475150
한국쉘석유,"471,500","상승1,500",+0.32%,"2,268",,KOSPI,002960
ACE 미국S&P500채권혼합액티브,"14,205",상승35,+0.25%,"615,243",,KOSPI,438080
코오롱,"47,950","하락2,000",-4.00%,"114,579",,KOSPI,002020
한국단자,"59,800",보합0,0.00%,"17,848",,KOSPI,025540
한화손해보험,"5,150",상승50,+0.98%,"245,841",,KOSPI,000370
LX홀딩스,"7,840",하락30,-0.38%,"201,659",,KOSPI,383800
코스모화학,"15,540",하락50,-0.32%,"117,904",,KOSPI,005420
ACE 머니마켓액티브,"104,570",상승15,+0.01%,"8,260",,KOSPI,487340
제이알글로벌리츠,"2,990",보합0,0.00%,"338,772",,KOSPI,348950
디아이,"20,800",하락400,-1.89%,"1,339,723",,KOSPI,003160
JW중외제약,"25,050",하락50,-0.20%,"37,852",,KOSPI,001060
TIGER 미국달러SOFR금리액티브(합성),"62,145",하락130,-0.21%,"19,679",,KOSPI,456610
HD현대에너지솔루션,"51,200","상승1,000",+1.99%,"68,553",,KOSPI,322000
신대양제지,"14,150",상승400,+2.91%,"38,272",,KOSPI,016590
E1,"82,900",하락100,-0.12%,"21,049",,KOSPI,017940
KODEX 미국AI테크TOP10타겟커버드콜,"12,960",상승250,+1.97%,"415,916",,KOSPI,483280
솔루스첨단소재,"8,000",하락230,-2.79%,"533,174",,KOSPI,336370
RISE KIS국고채30년Enhanced,"72,145",상승785,+1.10%,"39,890",,KOSPI,385560
바이오노트,"5,500",하락30,-0.54%,"18,800",,KOSPI,377740
KODEX 국고채30년액티브,"112,540",상승855,+0.77%,"11,016",,KOSPI,439870
세아제강지주,"132,700",하락500,-0.38%,"8,367",,KOSPI,003030
RISE 200위클리커버드콜,"10,485",상승40,+0.38%,"1,380,134",,KOSPI,475720
비에이치,"16,230",상승330,+2.08%,"151,408",,KOSPI,090460
쿠쿠홈시스,"24,350",하락200,-0.81%,"11,846",,KOSPI,284740
대한해운,"1,690",하락19,-1.11%,"1,526,093",,KOSPI,005880
롯데손해보험,"1,740",하락11,-0.63%,"288,918",,KOSPI,000400
덴티움,"48,750",보합0,0.00%,"39,108",,KOSPI,145720
대신증권우,"20,550",하락150,-0.72%,"86,237",,KOSPI,003545
TIGER 미국테크TOP10타겟커버드콜,"16,230",상승340,+2.14%,"335,529",,KOSPI,474220
일진하이솔루스,"14,610",상승400,+2.81%,"43,811",,KOSPI,271940
KODEX 미국달러SOFR금리액티브(합성),"12,675",하락35,-0.28%,"152,544",,KOSPI,455030
KODEX 한국부동산리츠인프라,"4,790",하락5,-0.10%,"1,351,080",,KOSPI,476800
KIWOOM 200,"54,595",상승270,+0.50%,"56,165",,KOSPI,069660
현대그린푸드,"16,040",상승40,+0.25%,"27,903",,KOSPI,453340
KG스틸,"5,240",하락40,-0.76%,"113,999",,KOSPI,016380
아이에스동서,"17,350",하락170,-0.97%,"21,488",,KOSPI,010780
한세실업,"13,080",하락230,-1.73%,"315,355",,KOSPI,105630
KODEX 자동차,"21,770",상승160,+0.74%,"370,328",,KOSPI,091180
삼양사,"50,400",하락500,-0.98%,"8,046",,KOSPI,145990
풍산홀딩스,"36,050",하락450,-1.23%,"15,495",,KOSPI,005810
퍼시스,"45,050",하락550,-1.21%,"2,803",,KOSPI,016800
NICE,"13,840",보합0,0.00%,"91,518",,KOSPI,034310
OCI,"57,300",상승100,+0.17%,"16,215",,KOSPI,456040
KODEX 미국머니마켓액티브,"14,780",하락40,-0.27%,"627,622",,KOSPI,0048J0
풀무원,"13,250",하락200,-1.49%,"85,851",,KOSPI,017810
LF,"17,250",하락30,-0.17%,"63,568",,KOSPI,093050
KODEX 200미국채혼합,"16,575",상승50,+0.30%,"445,092",,KOSPI,284430
TIGER 2차전지TOP10,"9,220",상승70,+0.77%,"1,501,382",,KOSPI,364980
KODEX 27-12 회사채(AA-이상)액티브,"10,240",하락5,-0.05%,"66,201",,KOSPI,0007F0
TIGER 27-04회사채(A+이상)액티브,"53,630",하락15,-0.03%,"35,053",,KOSPI,480260
한일홀딩스,"16,180",하락220,-1.34%,"7,044",,KOSPI,003300
ACE 국고채10년,"89,470",상승285,+0.32%,"11,895",,KOSPI,365780
삼천리,"122,500","하락1,300",-1.05%,"11,876",,KOSPI,004690
맵스리얼티,"5,340",상승70,+1.33%,"239,082",,KOSPI,094800
아모레퍼시픽우,"46,650","하락1,350",-2.81%,"16,827",,KOSPI,090435
현대차증권,"7,950",하락20,-0.25%,"126,561",,KOSPI,001500
고려제강,"18,200",하락380,-2.05%,"20,420",,KOSPI,002240
KODEX ESG종합채권(A-이상)액티브,"115,870",하락5,0.00%,58,,KOSPI,439860
TIGER 미국달러단기채권액티브,"13,660",하락60,-0.44%,"1,063,828",,KOSPI,329750
KIWOOM 종합채권(AA-이상)액티브,"107,310",상승125,+0.12%,267,,KOSPI,454780
동아에스티,"51,600","하락1,200",-2.27%,"26,692",,KOSPI,170900
KODEX 금융고배당TOP10타겟위클리커버드콜,"12,315",상승60,+0.49%,"1,196,124",,KOSPI,498410
KODEX 미국나스닥100(H),"19,080",상승335,+1.79%,"399,760",,KOSPI,449190
TIGER 200 IT,"49,670","상승1,005",+2.07%,"165,145",,KOSPI,139260
TIGER 인도니프티50,"14,330",하락105,-0.73%,"87,213",,KOSPI,453870
HANARO 원자력iSelect,"47,440","상승1,490",+3.24%,"433,597",,KOSPI,434730
애경케미칼,"9,750",보합0,0.00%,"132,693",,KOSPI,161000
태영건설,"1,582",하락39,-2.41%,"103,154",,KOSPI,009410
드림텍,"6,830",상승130,+1.94%,"116,783",,KOSPI,192650
KODEX 200액티브,"15,760",상승120,+0.77%,"439,249",,KOSPI,494890
PI첨단소재,"15,920",상승20,+0.13%,"40,622",,KOSPI,178920
삼성 레버리지 WTI원유 선물 ETN,"1,151",상승12,+1.05%,"2,728,703",,KOSPI,530031
KODEX 인도Nifty50,"14,585",하락90,-0.61%,"223,059",,KOSPI,453810
세아홀딩스,"116,000","하락1,500",-1.28%,393,,KOSPI,058650
HANARO 200,"54,825",상승390,+0.72%,"24,651",,KOSPI,293180
삼양홀딩스,"59,200","하락3,600",-5.73%,"124,039",,KOSPI,000070
SOL AI반도체소부장,"16,865",상승805,+5.01%,"961,808",,KOSPI,455850
신도리코,"45,450",하락600,-1.30%,"9,134",,KOSPI,029530
제주은행,"12,060",하락40,-0.33%,"73,605",,KOSPI,006220
엠씨넥스,"25,350",하락300,-1.17%,"22,573",,KOSPI,097520
KODEX 미국종합채권ESG액티브(H),"102,180",상승125,+0.12%,"7,375",,KOSPI,437080
ACE 미국대형성장주액티브,"9,985",상승180,+1.84%,"169,930",,KOSPI,0127P0
SOL 미국양자컴퓨팅TOP10,"26,280","상승1,685",+6.85%,"1,086,156",,KOSPI,0023A0
현대차3우B,"192,900","상승1,600",+0.84%,"8,495",,KOSPI,005389
KODEX MSCI선진국,"36,175",상승105,+0.29%,"34,922",,KOSPI,251350
스틱인베스트먼트,"10,760",상승640,+6.32%,"271,277",,KOSPI,026890
KODEX 2차전지산업레버리지,"1,428",상승13,+0.92%,"26,686,555",,KOSPI,462330
코람코라이프인프라리츠,"4,595",하락25,-0.54%,"211,421",,KOSPI,357120
조광피혁,"67,000",하락200,-0.30%,"5,132",,KOSPI,004700
KODEX 증권,"14,455",하락105,-0.72%,"1,356,509",,KOSPI,102970
SPC삼립,"50,300",하락200,-0.40%,"4,647",,KOSPI,005610
TIGER 200 중공업,"13,470",하락55,-0.41%,"476,944",,KOSPI,139230
농심홀딩스,"93,500",하락200,-0.21%,"18,870",,KOSPI,072710
티웨이항공,"1,589",하락5,-0.31%,"265,941",,KOSPI,091810
유니드,"63,500",하락400,-0.63%,"12,888",,KOSPI,014830
제주항공,"5,310",하락110,-2.03%,"73,230",,KOSPI,089590
명신산업,"8,150",하락30,-0.37%,"72,626",,KOSPI,009900
아세아시멘트,"11,430",하락160,-1.38%,"61,677",,KOSPI,183190
KCC글라스,"26,600",하락150,-0.56%,"29,545",,KOSPI,344820
KODEX 국고채3년,"62,550",하락15,-0.02%,"6,675",,KOSPI,114260
삼성FN리츠,"4,610",상승60,+1.32%,"132,213",,KOSPI,448730
ACE 미국나스닥100미국채혼합50액티브,"14,985",상승105,+0.71%,"304,127",,KOSPI,438100
DB증권,"9,760",하락190,-1.91%,"185,267",,KOSPI,016610
TIGER 미국S&P500(H),"15,790",상승155,+0.99%,"148,087",,KOSPI,448290
KODEX 미국나스닥100데일리커버드콜OTM,"10,220",상승95,+0.94%,"680,118",,KOSPI,494300
TIGER 반도체,"56,100",상승985,+1.79%,"312,705",,KOSPI,091230
동국제강,"8,240",하락10,-0.12%,"78,103",,KOSPI,460860
TIGER 화장품,"3,390",하락75,-2.16%,"6,840,583",,KOSPI,228790
KoAct 바이오헬스케어액티브,"21,540",하락590,-2.67%,"1,888,903",,KOSPI,462900
TIGER 미국S&P500타겟데일리커버드콜,"11,910",상승80,+0.68%,"412,463",,KOSPI,482730
TIGER CD금리플러스액티브(합성),"1,001,970",상승95,+0.01%,"7,302",,KOSPI,499660
HL홀딩스,"43,450",하락200,-0.46%,"30,164",,KOSPI,060980
RISE 미국AI밸류체인데일리고정커버드콜,"13,165",상승265,+2.05%,"719,981",,KOSPI,490590
TIGER 차이나휴머노이드로봇,"12,045",하락15,-0.12%,"1,291,309",,KOSPI,0053L0
두산2우B,"442,000","하락22,500",-4.84%,"3,126",,KOSPI,000157
ACE 베트남VN30(합성),"30,020",하락10,-0.03%,"97,471",,KOSPI,245710
TCC스틸,"14,950",하락40,-0.27%,"94,895",,KOSPI,002710
KODEX 골드선물(H),"24,145",상승510,+2.16%,"214,021",,KOSPI,132030
SOL 미국30년국채커버드콜(합성),"9,730",상승25,+0.26%,"599,819",,KOSPI,473330
PLUS 종합채권(AA-이상)액티브,"113,645",상승250,+0.22%,502,,KOSPI,451000
TIGER 미국나스닥100커버드콜(합성),"11,085",상승80,+0.73%,"88,535",,KOSPI,441680
TIGER TDF2045,"11,525",상승65,+0.57%,"434,626",,KOSPI,0025N0
YG PLUS,"6,020",하락60,-0.99%,"368,081",,KOSPI,037270
RISE 미국30년국채엔화노출(합성 H),"8,380",상승15,+0.18%,"568,436",,KOSPI,472870
KB스타리츠,"3,750",상승110,+3.02%,"163,022",,KOSPI,432320
흥아해운,"1,574",하락8,-0.51%,"1,019,648",,KOSPI,003280
쏘카,"11,510",상승20,+0.17%,"7,924",,KOSPI,403550
부광약품,"3,830",상승80,+2.13%,"666,544",,KOSPI,003000
KODEX 미국서학개미,"23,250",상승705,+3.13%,"345,603",,KOSPI,473460
자화전자,"17,180",상승350,+2.08%,"98,427",,KOSPI,033240
BGF,"3,905",하락100,-2.50%,"117,354",,KOSPI,027410
대한제강,"15,880",보합0,0.00%,"15,082",,KOSPI,084010
더본코리아,"25,100",하락100,-0.40%,"20,182",,KOSPI,475560
신한 레버리지 WTI원유 선물 ETN(H),736,상승7,+0.96%,"1,693,316",,KOSPI,500019
RISE 글로벌원자력,"36,965","상승1,265",+3.54%,"113,283",,KOSPI,442320
KODEX TDF2050액티브,"16,095",상승70,+0.44%,"189,925",,KOSPI,434060
일진홀딩스,"7,430",하락80,-1.07%,"181,309",,KOSPI,015860
KISCO홀딩스,"25,800",하락100,-0.39%,"9,004",,KOSPI,001940
TIGER 글로벌AI액티브,"22,670",상승940,+4.33%,"153,399",,KOSPI,466950
KG케미칼,"5,280",상승10,+0.19%,"301,503",,KOSPI,001390
KODEX 은행,"12,270",상승75,+0.62%,"808,990",,KOSPI,091170
TIMEFOLIO K바이오액티브,"18,485",하락350,-1.86%,"1,224,821",,KOSPI,463050
한전산업,"10,980",상승60,+0.55%,"162,107",,KOSPI,130660
SBS,"19,230",상승30,+0.16%,"11,076",,KOSPI,034120
한국철강,"9,760",상승140,+1.46%,"17,353",,KOSPI,104700
신세계인터내셔날,"10,050",하락100,-0.99%,"33,549",,KOSPI,031430
TIGER 글로벌AI전력인프라액티브,"18,910",상승795,+4.39%,"250,936",,KOSPI,491010
애경산업,"13,420",하락150,-1.11%,"28,624",,KOSPI,018250
대덕,"10,430",상승290,+2.86%,"139,803",,KOSPI,008060
ACE 미국30년국채액티브,"10,395",상승25,+0.24%,"507,252",,KOSPI,476760
INVENI,"62,000","상승1,000",+1.64%,"7,953",,KOSPI,015360
한섬,"15,690",상승40,+0.26%,"68,274",,KOSPI,020000
ACE 미국달러SOFR금리(합성),"12,595",하락35,-0.28%,"196,106",,KOSPI,456880
NH투자증권우,"18,620",하락140,-0.75%,"41,495",,KOSPI,005945
영진약품,"1,920",하락37,-1.89%,"413,129",,KOSPI,003520
KODEX 미국배당다우존스,"10,830",하락80,-0.73%,"174,011",,KOSPI,489250
PLUS 고배당주채권혼합,"14,200",상승45,+0.32%,"251,753",,KOSPI,251600
SOL 미국원자력SMR,"16,290",상승495,+3.13%,"729,832",,KOSPI,0051G0
콜마홀딩스,"10,100",하락350,-3.35%,"150,329",,KOSPI,024720
진에어,"6,610",하락130,-1.93%,"84,312",,KOSPI,272450
TIGER 일본니케이225,"27,675",하락240,-0.86%,"45,695",,KOSPI,241180
사조대림,"37,350",하락350,-0.93%,"8,081",,KOSPI,003960
현대퓨처넷,"3,080",하락75,-2.38%,"121,205",,KOSPI,126560
KODEX 25-12 은행채(AAA)액티브,"103,935",상승10,+0.01%,358,,KOSPI,491080
DI동일,"17,160",하락310,-1.77%,"68,749",,KOSPI,001530
TIGER 미국테크TOP10 INDXX(H),"18,145",상승440,+2.49%,"844,942",,KOSPI,472160
대상홀딩스,"9,330",하락170,-1.79%,"117,196",,KOSPI,084690
KODEX 로봇액티브,"21,295",하락130,-0.61%,"248,936",,KOSPI,445290
PLUS 머니마켓액티브,"52,905",상승5,+0.01%,"7,718",,KOSPI,477050
TIGER 미국테크TOP10채권혼합,"14,055",상승140,+1.01%,"187,752",,KOSPI,472170
세아제강,"117,600","상승2,000",+1.73%,"4,053",,KOSPI,306200
SGC에너지,"22,950",하락100,-0.43%,"19,640",,KOSPI,005090
RISE 글로벌자산배분액티브,"14,660",상승110,+0.76%,"137,688",,KOSPI,461490
유진투자증권,"3,395",하락35,-1.02%,"1,181,242",,KOSPI,001200
DS단석,"18,700",하락30,-0.16%,"49,492",,KOSPI,017860
TIGER 차이나테크TOP10,"12,485",상승45,+0.36%,"413,401",,KOSPI,0047A0
한국토지신탁,"1,297",하락13,-0.99%,"399,282",,KOSPI,034830
한투 KIS CD금리투자 ETN,"54,550",보합0,0.00%,0,,KOSPI,570090
케이씨,"24,600",상승400,+1.65%,"20,394",,KOSPI,029460
TIGER 토탈월드스탁액티브,"11,685",상승60,+0.52%,"126,467",,KOSPI,0060H0
서울가스,"64,400",하락400,-0.62%,"7,920",,KOSPI,017390
삼아알미늄,"21,750",하락200,-0.91%,"22,404",,KOSPI,006110
삼화콘덴서,"30,650","상승2,150",+7.54%,"122,643",,KOSPI,001820
KODEX 테슬라커버드콜채권혼합액티브,"9,145",상승75,+0.83%,"230,218",,KOSPI,475080
남해화학,"6,400",하락40,-0.62%,"27,879",,KOSPI,025860
TIGER 중장기국채,"51,895",상승35,+0.07%,"46,213",,KOSPI,302190
TIGER 코리아AI전력기기TOP3플러스,"12,120",상승220,+1.85%,"1,890,946",,KOSPI,0117V0
서연이화,"11,620",하락20,-0.17%,"58,787",,KOSPI,200880
SIMPAC,"4,785",상승35,+0.74%,"35,945",,KOSPI,009160
TIGER 미국필라델피아반도체레버리지(합성),"36,850","상승2,005",+5.75%,"135,148",,KOSPI,423920
유나이티드제약,"19,040",하락420,-2.16%,"32,102",,KOSPI,033270
신성이엔지,"1,510",상승9,+0.60%,"898,790",,KOSPI,011930
삼성전기우,"106,900","상승5,100",+5.01%,"55,726",,KOSPI,009155
SOL 중단기회사채(A-이상)액티브,"51,195",하락5,-0.01%,"101,451",,KOSPI,0016X0
KODEX 고배당주,"13,620",상승15,+0.11%,"353,714",,KOSPI,279530
SK증권,651,하락4,-0.61%,"2,039,512",,KOSPI,001510
디앤디플랫폼리츠,"3,480",상승20,+0.58%,"121,578",,KOSPI,377190
이리츠코크렙,"4,855",상승75,+1.57%,"92,842",,KOSPI,088260
제이에스코퍼레이션,"10,580",하락290,-2.67%,"148,890",,KOSPI,194370
SOL 코리아메가테크액티브,"28,960",하락25,-0.09%,"153,495",,KOSPI,444200
광동제약,"5,850",하락20,-0.34%,"69,304",,KOSPI,009290
코오롱ENP,"8,060",상승60,+0.75%,"1,257,021",,KOSPI,138490
일성아이에스,"23,000",상승50,+0.22%,"3,111",,KOSPI,003120
이지스밸류플러스리츠,"4,400",상승35,+0.80%,"437,862",,KOSPI,334890
TIGER 지주회사,"15,610",하락130,-0.83%,"480,278",,KOSPI,307520
TIGER 글로벌자율주행&전기차SOLACTIVE,"13,940",상승265,+1.94%,"11,147",,KOSPI,394660
KPX홀딩스,"71,300",하락200,-0.28%,"1,540",,KOSPI,092230
남양유업,"50,000",하락400,-0.79%,"5,539",,KOSPI,003920
넥센,"5,600",하락40,-0.71%,"34,700",,KOSPI,005720
TIGER 미국투자등급회사채액티브(H),"49,290",상승170,+0.35%,"7,390",,KOSPI,458260
한진,"19,620",하락110,-0.56%,"19,707",,KOSPI,002320
KODEX 은선물(H),"8,815",상승270,+3.16%,"863,108",,KOSPI,144600
RISE 단기통안채,"116,395",상승25,+0.02%,"3,492",,KOSPI,196230
RISE 200TR,"30,805",상승185,+0.60%,"74,062",,KOSPI,361580
KODEX 단기변동금리부채권액티브,"114,705",상승5,0.00%,"1,944",,KOSPI,273140
우진,"14,600",상승470,+3.33%,"493,216",,KOSPI,105840
모토닉,"10,480",상승10,+0.10%,"35,464",,KOSPI,009680
SOL 금융지주플러스고배당,"16,795",상승130,+0.78%,"528,964",,KOSPI,484880
아세아제지,"7,050",보합0,0.00%,"123,347",,KOSPI,002310
KIWOOM 머니마켓액티브,"52,980",상승10,+0.02%,"1,033",,KOSPI,476450
수산인더스트리,"20,500",하락100,-0.49%,"16,915",,KOSPI,126720
한국자산신탁,"2,390",하락15,-0.62%,"116,370",,KOSPI,123890
엘브이엠씨홀딩스,"1,513",하락27,-1.75%,"443,319",,KOSPI,900140
KODEX 반도체레버리지,"22,910",상승760,+3.43%,"2,489,634",,KOSPI,494310
삼양바이오팜,"39,250","상한가9,050",+29.97%,"30,460",,KOSPI,0120G0
KODEX 미국AI테크TOP10,"14,725",상승300,+2.08%,"377,930",,KOSPI,485540
TIGER 미국나스닥100(H),"19,695",상승350,+1.81%,"301,622",,KOSPI,448300
화승엔터프라이즈,"4,755",하락40,-0.83%,"86,239",,KOSPI,241590
RISE 코리아밸류업,"15,595",하락5,-0.03%,"240,449",,KOSPI,495050
SOL 미국배당미국채혼합50,"10,680",하락50,-0.47%,"180,272",,KOSPI,490490
국도화학,"30,900",보합0,0.00%,"4,052",,KOSPI,007690
TIGER 삼성그룹펀더멘털,"17,445",상승320,+1.87%,"86,940",,KOSPI,138520
RISE 단기채권알파액티브,"113,885",상승20,+0.02%,"1,714",,KOSPI,385550
삼성SDI우,"176,000","상승1,700",+0.98%,"7,501",,KOSPI,006405
SOL 미국테크TOP10,"16,850",상승365,+2.21%,"283,780",,KOSPI,481190
KIWOOM 26-09회사채(AA-이상)액티브,"52,660",상승25,+0.05%,156,,KOSPI,464240
TIGER 코리아원자력,"9,835",상승150,+1.55%,"1,494,256",,KOSPI,0091P0
노루홀딩스,"21,300",상승250,+1.19%,"12,424",,KOSPI,000320
롯데이노베이트,"18,660",하락340,-1.79%,"26,577",,KOSPI,286940
삼영무역,"15,240",하락200,-1.30%,"13,230",,KOSPI,002810
TIGER 글로벌리튬&2차전지SOLACTIVE(합성),"9,720",상승155,+1.62%,"154,668",,KOSPI,394670
TIGER 바이오TOP10,"8,520",하락280,-3.18%,"2,100,440",,KOSPI,364970
현대코퍼레이션,"21,000",하락400,-1.87%,"41,250",,KOSPI,011760
대원전선,"3,630",하락15,-0.41%,"6,443,795",,KOSPI,006340
코람코더원리츠,"6,860",하락20,-0.29%,"115,528",,KOSPI,417310
KODEX 장기종합채권(AA-이상)액티브,"98,330",상승335,+0.34%,795,,KOSPI,363570
TIGER 코스피,"40,115",상승30,+0.07%,"37,476",,KOSPI,277630
