종목명,현재가,전일비,등락률,거래량,거래대금,market,code
SKAI,"1,535",상승4,+0.26%,"181,978",,KOSDAQ,357880
백금T&A,"3,370",하락40,-1.17%,"156,907",,KOSDAQ,046310
엔젯,"5,190",상승390,+8.13%,"2,478,755",,KOSDAQ,419080
탑엔지니어링,"3,380",상승65,+1.96%,"66,914",,KOSDAQ,065130
포인트모바일,"4,345",보합0,0.00%,"25,800",,KOSDAQ,318020
에스디생명공학,499,보합0,0.00%,0,,KOSDAQ,217480
파수,"4,680",상승30,+0.65%,"53,673",,KOSDAQ,150900
이글벳,"4,325",보합0,0.00%,"90,488",,KOSDAQ,044960
모바일어플라이언스,"1,678",상승12,+0.72%,"72,569",,KOSDAQ,087260
태양,"6,350",상승130,+2.09%,"8,493",,KOSDAQ,053620
에이텍모빌리티,"10,180",상승150,+1.50%,"19,285",,KOSDAQ,224110
차이커뮤니케이션,"4,870",하락80,-1.62%,"2,791",,KOSDAQ,351870
더라미,"1,345",하락7,-0.52%,"254,961",,KOSDAQ,032860
포스뱅크,"5,340",상승10,+0.19%,"20,841",,KOSDAQ,105760
RF시스템즈,"4,025",상승60,+1.51%,"47,619",,KOSDAQ,474610
셀로맥스사이언스,"4,665",하락35,-0.74%,"12,095",,KOSDAQ,471820
대주산업,"1,526",상승7,+0.46%,"127,121",,KOSDAQ,003310
지더블유바이텍,577,보합0,0.00%,0,,KOSDAQ,036180
씨유테크,"3,050",상승45,+1.50%,"10,590",,KOSDAQ,376290
경창산업,"1,502",하락10,-0.66%,"30,542",,KOSDAQ,024910
사토시홀딩스,"2,060",하락30,-1.44%,"84,434",,KOSDAQ,223310
메이슨캐피탈,252,보합0,0.00%,"113,241",,KOSDAQ,021880
알엔투테크놀로지,"5,620",하락160,-2.77%,"211,980",,KOSDAQ,148250
팬엔터테인먼트,"1,910",하락13,-0.68%,"46,317",,KOSDAQ,068050
제이에스티나,"3,205",상승60,+1.91%,"65,872",,KOSDAQ,026040
원익큐브,"1,494",보합0,0.00%,"57,576",,KOSDAQ,014190
휴림에이텍,798,보합0,0.00%,"777,143",,KOSDAQ,078590
엔텔스,"5,150",상승320,+6.63%,"102,146",,KOSDAQ,069410
유틸렉스,"1,430",하락50,-3.38%,"378,611",,KOSDAQ,263050
웨이버스,"1,092",상승10,+0.92%,"261,237",,KOSDAQ,336060
케이씨티,"3,060",상승40,+1.32%,"46,624",,KOSDAQ,089150
승일,"8,550",상승30,+0.35%,688,,KOSDAQ,049830
코위버,"5,350",상승130,+2.49%,"19,092",,KOSDAQ,056360
이오플로우,"1,490",보합0,0.00%,0,,KOSDAQ,294090
마이크로투나노,"8,830",상승100,+1.15%,"7,983",,KOSDAQ,424980
심플랫폼,"8,170",상승220,+2.77%,"16,965",,KOSDAQ,444530
오비고,"4,130",상승25,+0.61%,"25,327",,KOSDAQ,352910
프리시젼바이오,"2,905",하락80,-2.68%,"25,348",,KOSDAQ,335810
영림원소프트랩,"6,410",하락50,-0.77%,"11,064",,KOSDAQ,060850
모니터랩,"4,220",상승10,+0.24%,"49,232",,KOSDAQ,434480
삼화네트웍스,"1,203",하락12,-0.99%,"975,036",,KOSDAQ,046390
효성오앤비,"6,110",상승10,+0.16%,"10,155",,KOSDAQ,097870
프로이천,"1,838",하락2,-0.11%,"18,408",,KOSDAQ,321260
에이치엠넥스,844,하락2,-0.24%,"55,161",,KOSDAQ,036170
동우팜투테이블,"2,005",하락5,-0.25%,"100,521",,KOSDAQ,088910
모비데이즈,"1,609",상승2,+0.12%,"115,884",,KOSDAQ,363260
진매트릭스,"2,535",상승20,+0.80%,"50,045",,KOSDAQ,109820
상지건설,"7,570","상한가1,740",+29.85%,"405,101",,KOSDAQ,042940
아이진,"1,911",상승290,+17.89%,"1,294,755",,KOSDAQ,185490
얼라인드,"3,590",하락30,-0.83%,"25,124",,KOSDAQ,238120
일월지엠엘,"2,905",상승5,+0.17%,"9,940",,KOSDAQ,178780
에이전트AI,"1,292",상승20,+1.57%,"151,319",,KOSDAQ,060900
알에프세미,"2,965",보합0,0.00%,0,,KOSDAQ,096610
상신전자,"3,235",상승20,+0.62%,"36,382",,KOSDAQ,263810
인스웨이브,"3,490",하락70,-1.97%,"54,773",,KOSDAQ,450520
피엔에이치테크,"5,160",하락20,-0.39%,"26,239",,KOSDAQ,239890
싸이버원,"4,285",하락75,-1.72%,"930,752",,KOSDAQ,356890
머큐리,"3,225",상승10,+0.31%,"7,863",,KOSDAQ,100590
대성하이텍,"3,715",상승10,+0.27%,"11,958",,KOSDAQ,129920
신화인터텍,"1,744",상승12,+0.69%,"34,342",,KOSDAQ,056700
누보,"1,272",하락13,-1.01%,"224,217",,KOSDAQ,332290
캠시스,687,상승4,+0.59%,"98,190",,KOSDAQ,050110
팸텍,"1,715",상승67,+4.07%,"128,345",,KOSDAQ,271830
제이투케이바이오,"8,620",상승120,+1.41%,"6,659",,KOSDAQ,420570
뉴키즈온,"6,310",하락80,-1.25%,"59,723",,KOSDAQ,462310
YBM넷,"3,055",하락5,-0.16%,"8,840",,KOSDAQ,057030
웰크론,"1,762",상승1,+0.06%,"12,921",,KOSDAQ,065950
미트박스,"8,860",상승170,+1.96%,"18,887",,KOSDAQ,475460
오아,"8,470",상승20,+0.24%,"19,299",,KOSDAQ,342870
기가레인,583,하락5,-0.85%,"118,491",,KOSDAQ,049080
인포뱅크,"5,690",상승70,+1.25%,"12,032",,KOSDAQ,039290
EG,"5,710",하락60,-1.04%,"22,881",,KOSDAQ,037370
나무기술,"1,422",상승8,+0.57%,"261,502",,KOSDAQ,242040
삼일기업공사,"3,965",상승130,+3.39%,"3,561,515",,KOSDAQ,002290
삼기,"1,279",상승16,+1.27%,"40,957",,KOSDAQ,122350
와이즈버즈,971,하락2,-0.21%,"115,050",,KOSDAQ,273060
핸디소프트,"2,045",하락45,-2.15%,"26,092",,KOSDAQ,220180
블루콤,"2,855",상승40,+1.42%,"20,242",,KOSDAQ,033560
캐프,"2,260",상승10,+0.44%,"35,548",,KOSDAQ,198080
뉴트리,"5,290",상승140,+2.72%,"12,899",,KOSDAQ,270870
에스코넥,612,하락2,-0.33%,"74,884",,KOSDAQ,096630
제이엠티,"2,900",보합0,0.00%,"142,157",,KOSDAQ,094970
다원넥스뷰,"6,060",상승290,+5.03%,"32,567",,KOSDAQ,323350
엠젠솔루션,973,하락18,-1.82%,"122,704",,KOSDAQ,032790
에코바이오,"3,460",하락5,-0.14%,"105,251",,KOSDAQ,038870
모아텍,"3,355",상승15,+0.45%,"4,498",,KOSDAQ,033200
이렘,775,하락3,-0.39%,"213,515",,KOSDAQ,009730
CNT85,647,하락7,-1.07%,"13,403",,KOSDAQ,056730
코스나인,480,보합0,0.00%,0,,KOSDAQ,082660
에스씨엠생명과학,"1,082",상승12,+1.12%,"23,196",,KOSDAQ,298060
아이로보틱스,"1,221",상승185,+17.86%,"5,538,949",,KOSDAQ,066430
애드바이오텍,"2,915",상승30,+1.04%,"175,987",,KOSDAQ,179530
에스켐,"6,000",상승30,+0.50%,"25,183",,KOSDAQ,475660
나노실리칸첨단소재,"1,744",상승3,+0.17%,"50,064",,KOSDAQ,286750
상보,802,상승1,+0.12%,"134,815",,KOSDAQ,027580
화신정공,"1,304",상승6,+0.46%,"46,691",,KOSDAQ,126640
고려제약,"4,310",하락5,-0.12%,"7,436",,KOSDAQ,014570
파인메딕스,"8,420",상승50,+0.60%,"21,781",,KOSDAQ,387570
바이브컴퍼니,"3,600",하락15,-0.41%,"13,556",,KOSDAQ,301300
에이루트,"1,960",상승53,+2.78%,"86,555",,KOSDAQ,096690
에코캡,"1,764",상승4,+0.23%,"395,667",,KOSDAQ,128540
앤디포스,"1,996",상승1,+0.05%,"84,982",,KOSDAQ,238090
엘엠에스,"5,270",상승10,+0.19%,"2,397",,KOSDAQ,073110
제이티,"4,540",하락80,-1.73%,"79,057",,KOSDAQ,089790
제너셈,"5,330",상승60,+1.14%,"47,548",,KOSDAQ,217190
센서뷰,"1,035",상승91,+9.64%,"826,107",,KOSDAQ,321370
빛샘전자,"5,800",상승50,+0.87%,"32,494",,KOSDAQ,072950
피코그램,"2,515",상승10,+0.40%,"46,382",,KOSDAQ,376180
픽셀플러스,"5,700",상승80,+1.42%,"5,711",,KOSDAQ,087600
한독크린텍,"5,540",보합0,0.00%,"4,914",,KOSDAQ,256150
유에스티,"1,953",상승5,+0.26%,"18,264",,KOSDAQ,263770
인산가,"1,204",상승24,+2.03%,"125,731",,KOSDAQ,277410
서암기계공업,"3,670",하락10,-0.27%,"35,393",,KOSDAQ,100660
디티앤씨알오,"3,610",하락10,-0.28%,"53,654",,KOSDAQ,383930
케이씨피드,"2,760",상승25,+0.91%,"27,789",,KOSDAQ,025880
라온피플,"2,210",하락140,-5.96%,"300,750",,KOSDAQ,300120
크레오에스지,236,보합0,0.00%,0,,KOSDAQ,040350
씨큐브,"4,230",상승30,+0.71%,"14,723",,KOSDAQ,101240
한네트,"3,970",상승10,+0.25%,"21,014",,KOSDAQ,052600
네이블,"7,030",상승20,+0.29%,"1,044",,KOSDAQ,153460
코맥스,"2,885",보합0,0.00%,0,,KOSDAQ,036690
옵티시스,"8,130",하락20,-0.25%,"19,795",,KOSDAQ,109080
세림B&G,"1,614",상승4,+0.25%,"3,769,492",,KOSDAQ,340440
자비스,"1,489",상승1,+0.07%,"64,457",,KOSDAQ,254120
아이빔테크놀로지,"3,025",상승55,+1.85%,"24,267",,KOSDAQ,460470
에이치엘사이언스,"8,460",상승60,+0.71%,"5,710",,KOSDAQ,239610
다산디엠씨,"1,343",하락26,-1.90%,"58,960",,KOSDAQ,208860
디에이피,"1,999",보합0,0.00%,"10,208",,KOSDAQ,066900
시큐레터,"6,550",보합0,0.00%,0,,KOSDAQ,418250
넥스트칩,"2,250",상승140,+6.64%,"1,027,510",,KOSDAQ,396270
대창스틸,"2,145",상승5,+0.23%,"15,776",,KOSDAQ,140520
엑시온그룹,"1,005",하락25,-2.43%,"456,023",,KOSDAQ,069920
씨이랩,"4,800",상승50,+1.05%,"54,999",,KOSDAQ,189330
에이치시티,"6,110",하락240,-3.78%,"53,919",,KOSDAQ,072990
누리플렉스,"3,730",보합0,0.00%,"16,650",,KOSDAQ,040160
케이엠,"3,470",상승70,+2.06%,"12,204",,KOSDAQ,083550
YW,"3,955",상승25,+0.64%,"17,581",,KOSDAQ,051390
마니커에프앤지,"2,805",상승20,+0.72%,"69,787",,KOSDAQ,195500
비큐AI,"1,418",하락30,-2.07%,"100,109",,KOSDAQ,148780
폴라리스우노,507,하락2,-0.39%,"89,868",,KOSDAQ,114630
케이피엠테크,228,상승2,+0.88%,"626,350",,KOSDAQ,042040
옴니시스템,748,하락1,-0.13%,"146,181",,KOSDAQ,057540
서진오토모티브,"1,988",상승11,+0.56%,"78,574",,KOSDAQ,122690
큐캐피탈,249,하락1,-0.40%,"183,857",,KOSDAQ,016600
남화토건,"3,780",상승5,+0.13%,"20,167",,KOSDAQ,091590
손오공,663,보합0,0.00%,"572,388",,KOSDAQ,066910
엔피,"1,006",상승14,+1.41%,"37,260",,KOSDAQ,291230
비씨월드제약,"4,550",하락20,-0.44%,"14,545",,KOSDAQ,200780
코리아에셋투자증권,"6,930",상승50,+0.73%,"8,322",,KOSDAQ,190650
동일스틸럭스,"1,690",하락10,-0.59%,"304,836",,KOSDAQ,023790
파인디앤씨,832,상승29,+3.61%,"66,499",,KOSDAQ,049120
파라텍,"1,166",하락1,-0.09%,"270,212",,KOSDAQ,033540
디케이앤디,"3,180",하락35,-1.09%,"81,652",,KOSDAQ,263020
이루온,"1,612",하락20,-1.23%,"371,128",,KOSDAQ,065440
빛과전자,738,상승33,+4.68%,"912,845",,KOSDAQ,069540
그리티,"2,250",상승5,+0.22%,"87,304",,KOSDAQ,204020
닷밀,"2,380",상승50,+2.15%,"123,053",,KOSDAQ,464580
티엔엔터테인먼트,"1,355",하락9,-0.66%,"11,447",,KOSDAQ,131100
서연탑메탈,"3,750",상승5,+0.13%,"17,037",,KOSDAQ,019770
비비씨,"7,860",상승30,+0.38%,"13,064",,KOSDAQ,318410
국영지앤엠,"1,248",하락10,-0.79%,"110,006",,KOSDAQ,006050
이엠넷,"1,951",상승5,+0.26%,"2,705",,KOSDAQ,123570
프리엠스,"7,240",하락20,-0.28%,"8,346",,KOSDAQ,053160
THE CUBE&,713,상승11,+1.57%,"58,380",,KOSDAQ,013720
셀루메드,788,보합0,0.00%,"272,109",,KOSDAQ,049180
썸에이지,311,보합0,0.00%,"1,460,354",,KOSDAQ,208640
바이오포트,"9,250",상승160,+1.76%,"92,927",,KOSDAQ,188040
테크엘,"1,935",상승19,+0.99%,"4,199,391",,KOSDAQ,064520
윙입푸드,859,하락7,-0.81%,"133,422",,KOSDAQ,900340
유니온바이오메트릭스,"3,070",하락5,-0.16%,"19,199",,KOSDAQ,203450
아세아텍,"1,921",하락2,-0.10%,"8,527",,KOSDAQ,050860
케이쓰리아이,"5,770",상승850,+17.28%,"5,912,764",,KOSDAQ,431190
엔젠바이오,"1,725",상승5,+0.29%,"10,828",,KOSDAQ,354200
코셈,"7,490",하락80,-1.06%,"18,268",,KOSDAQ,360350
아이언디바이스,"3,055",하락5,-0.16%,"73,813",,KOSDAQ,464500
원바이오젠,"6,010",상승110,+1.86%,"78,838",,KOSDAQ,307280
메가엠디,"1,819",하락1,-0.05%,"16,803",,KOSDAQ,133750
캐리소프트,"4,240",상승180,+4.43%,"32,795",,KOSDAQ,317530
동국알앤에스,"2,310",보합0,0.00%,"27,502",,KOSDAQ,075970
바이오톡스텍,"2,660",하락15,-0.56%,"10,151",,KOSDAQ,086040
케이디켐,"10,490",상승10,+0.10%,"2,658",,KOSDAQ,221980
리더스코스메틱,"2,215",상승65,+3.02%,"3,930",,KOSDAQ,016100
위즈코프,558,하락2,-0.36%,"150,037",,KOSDAQ,038620
아이앤씨,"2,365",상승105,+4.65%,"47,090",,KOSDAQ,052860
이스트에이드,"1,563",하락3,-0.19%,"42,395",,KOSDAQ,239340
ES큐브,"3,100",하락15,-0.48%,"23,790",,KOSDAQ,050120
로스웰,913,하락14,-1.51%,"28,896",,KOSDAQ,900260
위세아이텍,"5,690",하락20,-0.35%,"14,364",,KOSDAQ,065370
뷰티스킨,"11,840",하락50,-0.42%,"2,423",,KOSDAQ,406820
하이즈항공,"2,235",상승40,+1.82%,"13,496",,KOSDAQ,221840
네오펙트,824,하락13,-1.55%,"376,475",,KOSDAQ,290660
브레인즈컴퍼니,"5,040",하락60,-1.18%,"4,994",,KOSDAQ,099390
오토앤,"3,205",하락15,-0.47%,"80,900",,KOSDAQ,353590
대신정보통신,"1,070",상승9,+0.85%,"343,432",,KOSDAQ,020180
엔비티,"2,410",보합0,0.00%,"36,459",,KOSDAQ,236810
CSA 코스믹,649,상승35,+5.70%,"866,203",,KOSDAQ,083660
이노뎁,"5,520",하락50,-0.90%,"3,901",,KOSDAQ,303530
오픈놀,"4,100",상승80,+1.99%,"13,693",,KOSDAQ,440320
제놀루션,"2,100",보합0,0.00%,"17,958",,KOSDAQ,225220
케일럼,"1,503",상승70,+4.88%,"49,659",,KOSDAQ,258610
KBG,"4,600",보합0,0.00%,"23,254",,KOSDAQ,318000
아이즈비전,"1,525",상승70,+4.81%,"617,290",,KOSDAQ,031310
플랜티넷,"2,415",하락5,-0.21%,"46,456",,KOSDAQ,075130
와토스코리아,"5,560",상승90,+1.65%,"8,303",,KOSDAQ,079000
KB오토시스,"3,455",상승40,+1.17%,"14,465",,KOSDAQ,024120
오공,"2,345",상승5,+0.21%,"12,918",,KOSDAQ,045060
아이퀘스트,"1,870",상승29,+1.58%,"27,702",,KOSDAQ,262840
휴맥스,898,하락10,-1.10%,"35,909",,KOSDAQ,115160
쎄노텍,866,상승3,+0.35%,"102,620",,KOSDAQ,222420
파버나인,"2,915",상승5,+0.17%,"17,801",,KOSDAQ,177830
신한제11호스팩,"2,080",하락5,-0.24%,"8,070",,KOSDAQ,452980
넥사다이내믹스,"1,352",상승22,+1.65%,"55,938",,KOSDAQ,351320
힘스,"3,435",상승95,+2.84%,"26,072",,KOSDAQ,238490
NHN벅스,"2,620",보합0,0.00%,"22,524",,KOSDAQ,104200
애드포러스,"7,520",보합0,0.00%,"20,284",,KOSDAQ,397810
캡스톤파트너스,"2,740",하락5,-0.18%,"57,722",,KOSDAQ,452300
에쎈테크,407,하락1,-0.25%,"26,463",,KOSDAQ,043340
DH오토리드,"2,440",상승20,+0.83%,"6,880",,KOSDAQ,290120
TPC,"2,450",상승80,+3.38%,"146,908",,KOSDAQ,048770
오디텍,"3,255",상승95,+3.01%,"19,862",,KOSDAQ,080520
헝셩그룹,203,보합0,0.00%,"575,715",,KOSDAQ,900270
캐스텍코리아,"1,566",하락3,-0.19%,"3,060",,KOSDAQ,071850
프롬바이오,"1,342",하락10,-0.74%,"30,794",,KOSDAQ,377220
휴엠앤씨,"3,870",상승125,+3.34%,"3,670",,KOSDAQ,263920
버넥트,"3,400",상승140,+4.29%,"18,474",,KOSDAQ,438700
오션인더블유,"2,245",상승55,+2.51%,"53,775",,KOSDAQ,052300
알로이스,"1,093",상승20,+1.86%,"28,453",,KOSDAQ,297570
한국큐빅,"2,310",상승25,+1.09%,"6,708",,KOSDAQ,021650
피플바이오,"1,777",하락53,-2.90%,"123,788",,KOSDAQ,304840
GH신소재,"2,590",상승140,+5.71%,"170,065",,KOSDAQ,130500
오늘이엔엠,807,상승4,+0.50%,"87,969",,KOSDAQ,192410
원티드랩,"3,845",상승50,+1.32%,"19,895",,KOSDAQ,376980
피델릭스,"1,123",상승4,+0.36%,"76,498",,KOSDAQ,032580
아이크래프트,"2,545",상승10,+0.39%,"27,790",,KOSDAQ,052460
컬러레이,580,하락2,-0.34%,"148,275",,KOSDAQ,900310
알파AI,"1,845",상승10,+0.54%,"79,568",,KOSDAQ,043100
티케이지애강,715,하락1,-0.14%,"26,788",,KOSDAQ,022220
대한과학,"4,965",상승25,+0.51%,"13,298",,KOSDAQ,131220
시선AI,"2,850",하락20,-0.70%,"21,439",,KOSDAQ,340810
플래티어,"4,400",상승170,+4.02%,"4,447",,KOSDAQ,367000
신진에스엠,"2,105",상승15,+0.72%,"18,335",,KOSDAQ,138070
파루,881,하락6,-0.68%,"163,826",,KOSDAQ,043200
씨유메디칼,603,하락4,-0.66%,"213,149",,KOSDAQ,115480
디모아,"4,800",하락10,-0.21%,"5,837",,KOSDAQ,016670
휴네시온,"3,785",하락90,-2.32%,"67,258",,KOSDAQ,290270
이노시뮬레이션,"4,000",하락25,-0.62%,"11,388",,KOSDAQ,274400
삼성스팩12호,"5,520",상승410,+8.02%,"20,218,002",,KOSDAQ,0096B0
엠브레인,"1,982",하락1,-0.05%,"4,100",,KOSDAQ,169330
우정바이오,"2,155",상승10,+0.47%,"102,997",,KOSDAQ,215380
포메탈,"3,060",상승55,+1.83%,"108,221",,KOSDAQ,119500
디에이테크놀로지,203,보합0,0.00%,0,,KOSDAQ,196490
소프트캠프,"1,450",하락46,-3.07%,"5,848,052",,KOSDAQ,258790
형지글로벌,"1,507",상승75,+5.24%,"1,212,796",,KOSDAQ,308100
아이윈플러스,"1,107",하락6,-0.54%,"254,512",,KOSDAQ,123010
스코넥,"1,670",상승12,+0.72%,"313,246",,KOSDAQ,276040
이화공영,"1,616",보합0,0.00%,0,,KOSDAQ,001840
이원컴포텍,902,하락1,-0.11%,"41,697",,KOSDAQ,088290
카이노스메드,"1,087",보합0,0.00%,0,,KOSDAQ,284620
한국맥널티,"3,255",상승20,+0.62%,"7,970",,KOSDAQ,222980
서울제약,"3,075",하락25,-0.81%,"6,099",,KOSDAQ,018680
씨싸이트,"6,130",상승100,+1.66%,"19,353",,KOSDAQ,109670
스페코,"2,440",상승10,+0.41%,"22,774",,KOSDAQ,013810
셀피글로벌,778,보합0,0.00%,0,,KOSDAQ,068940
코아시아씨엠,784,하락1,-0.13%,"21,894",,KOSDAQ,196450
우리이앤엘,690,하락3,-0.43%,"16,463",,KOSDAQ,153490
아이지넷,"1,948",상승34,+1.78%,"64,746",,KOSDAQ,462980
파인텍,817,상승1,+0.12%,"67,222",,KOSDAQ,131760
아이컴포넌트,"4,995",상승175,+3.63%,"14,570",,KOSDAQ,059100
캔버스엔,"1,457",상승7,+0.48%,"331,044",,KOSDAQ,210120
뉴온,950,보합0,0.00%,"25,258",,KOSDAQ,123840
나래나노텍,"3,185",상승115,+3.75%,"33,346",,KOSDAQ,137080
체리부로,732,상승7,+0.97%,"64,882",,KOSDAQ,066360
진바이오텍,"4,075",하락20,-0.49%,"23,765",,KOSDAQ,086060
한창산업,"6,710",하락60,-0.89%,"9,764",,KOSDAQ,079170
글로본,"2,500",하락65,-2.53%,"24,059",,KOSDAQ,019660
넥스턴앤롤코리아,"2,330",상승10,+0.43%,"26,192",,KOSDAQ,089140
DH오토웨어,711,하락4,-0.56%,"171,935",,KOSDAQ,025440
원일특강,"7,860",상승140,+1.81%,"39,641",,KOSDAQ,012620
쏘닉스,"1,985",하락6,-0.30%,"17,219",,KOSDAQ,088280
부스타,"4,075",보합0,0.00%,"2,545",,KOSDAQ,008470
에스에이티,"1,309",상승3,+0.23%,"14,435",,KOSDAQ,060540
영우디에스피,767,상승8,+1.05%,"125,767",,KOSDAQ,143540
핀텔,"3,005",보합0,0.00%,"173,673",,KOSDAQ,291810
성우전자,"2,200",상승40,+1.85%,"165,250",,KOSDAQ,081580
프럼파스트,"3,505",하락30,-0.85%,"18,422",,KOSDAQ,035200
카티스,"1,785",하락149,-7.70%,"4,200,572",,KOSDAQ,140430
아시아경제,971,상승11,+1.15%,"9,569",,KOSDAQ,127710
세화피앤씨,816,하락9,-1.09%,"43,969",,KOSDAQ,252500
엠아이큐브솔루션,"6,690",하락20,-0.30%,"7,296",,KOSDAQ,373170
에스지헬스케어,"2,970",상승65,+2.24%,"53,261",,KOSDAQ,398120
미디어젠,"7,170",하락20,-0.28%,"7,772",,KOSDAQ,279600
바른손,956,상승6,+0.63%,"32,603",,KOSDAQ,018700
모코엠시스,"1,364",상승21,+1.56%,"17,840",,KOSDAQ,333050
롤링스톤,"4,000",보합0,0.00%,"37,050",,KOSDAQ,214610
에스제이그룹,"3,390",상승50,+1.50%,"9,158",,KOSDAQ,306040
성우테크론,"3,230",하락5,-0.15%,"7,169",,KOSDAQ,045300
모비릭스,"3,480",상승10,+0.29%,"5,494",,KOSDAQ,348030
동양파일,"1,668",상승19,+1.15%,"15,249",,KOSDAQ,228340
에이치와이티씨,"3,265",하락30,-0.91%,"3,356",,KOSDAQ,148930
무림SP,"1,487",상승17,+1.16%,"6,715",,KOSDAQ,001810
핑거스토리,"1,871",하락22,-1.16%,"184,294",,KOSDAQ,417180
파인디지털,"3,210",보합0,0.00%,"2,996",,KOSDAQ,038950
벡트,"2,385",하락50,-2.05%,"28,340",,KOSDAQ,457600
멕아이씨에스,"2,035",하락5,-0.25%,"33,155",,KOSDAQ,058110
아우딘퓨쳐스,900,보합0,0.00%,"97,057",,KOSDAQ,227610
루멘스,671,상승12,+1.82%,"70,989",,KOSDAQ,038060
삼진,"3,565",상승20,+0.56%,"28,992",,KOSDAQ,032750
시큐브,"4,010",상승45,+1.13%,"3,373",,KOSDAQ,131090
이지트로닉스,"3,940",상승75,+1.94%,"10,383",,KOSDAQ,377330
아이티아이즈,"5,270",상승270,+5.40%,"31,823",,KOSDAQ,372800
모아데이타,922,하락6,-0.65%,"70,175",,KOSDAQ,288980
신화콘텍,"3,140",하락50,-1.57%,"56,975",,KOSDAQ,187270
피씨디렉트,"2,075",하락25,-1.19%,"35,287",,KOSDAQ,051380
압타머사이언스,785,상승5,+0.64%,"91,667",,KOSDAQ,291650
에이텀,"5,840",하락50,-0.85%,"13,205",,KOSDAQ,355690
NE능률,"1,908",하락2,-0.10%,"17,516",,KOSDAQ,053290
신원종합개발,"2,700",상승35,+1.31%,"178,502",,KOSDAQ,017000
형지I&C,728,상승2,+0.28%,"766,133",,KOSDAQ,011080
비스토스,"1,354",하락26,-1.88%,"453,405",,KOSDAQ,419540
서전기전,"3,195",상승55,+1.75%,"7,434",,KOSDAQ,189860
알티캐스트,508,상승10,+2.01%,"115,550",,KOSDAQ,085810
조아제약,996,하락6,-0.60%,"46,390",,KOSDAQ,034940
엠에프씨,"3,590",하락50,-1.37%,"13,332",,KOSDAQ,432980
오스템,"1,100",상승19,+1.76%,"62,970",,KOSDAQ,031510
디티앤씨,"2,625",상승25,+0.96%,"9,637",,KOSDAQ,187220
모헨즈,"2,800",상승25,+0.90%,"7,056",,KOSDAQ,006920
아이윈,727,하락12,-1.62%,"113,903",,KOSDAQ,090150
피엠티,"2,810",상승5,+0.18%,"13,614",,KOSDAQ,147760
진시스템,"4,315",보합0,0.00%,"68,289",,KOSDAQ,363250
동양에스텍,"1,542",상승32,+2.12%,"38,731",,KOSDAQ,060380
정원엔시스,943,하락6,-0.63%,"121,734",,KOSDAQ,045510
진영,"1,736",상승16,+0.93%,"13,730",,KOSDAQ,285800
누리플랜,"2,315",상승55,+2.43%,"49,002",,KOSDAQ,069140
삼보산업,"1,851",상승18,+0.98%,"86,854",,KOSDAQ,009620
포톤,"2,300",상승30,+1.32%,"21,856",,KOSDAQ,208710
에스엘에스바이오,"1,969",보합0,0.00%,0,,KOSDAQ,246250
엔에이치스팩29호,"2,105",보합0,0.00%,0,,KOSDAQ,451700
한솔인티큐브,"2,175",하락105,-4.61%,"25,435",,KOSDAQ,070590
에스앤더블류,"4,190",상승30,+0.72%,"24,307",,KOSDAQ,103230
이씨에스,"2,450",상승50,+2.08%,"19,944",,KOSDAQ,067010
한빛소프트,"1,212",상승1,+0.08%,"40,257",,KOSDAQ,047080
본느,714,하락6,-0.83%,"84,856",,KOSDAQ,226340
디와이씨,"1,446",하락14,-0.96%,"107,988",,KOSDAQ,310870
이스트아시아홀딩스,"1,136",상승2,+0.18%,"58,228",,KOSDAQ,900110
성창오토텍,"4,085",상승145,+3.68%,"90,103",,KOSDAQ,080470
에코글로우,721,하락4,-0.55%,"230,230",,KOSDAQ,159910
윙스풋,"1,778",상승52,+3.01%,"67,984",,KOSDAQ,335870
소프트센,281,상승1,+0.36%,"524,280",,KOSDAQ,032680
라닉스,"1,942",상승48,+2.53%,"119,026",,KOSDAQ,317120
솔트웨어,862,상승19,+2.25%,"45,770",,KOSDAQ,328380
드림인사이트,"1,756",상승4,+0.23%,"12,217",,KOSDAQ,362990
바른손이앤에이,396,상승1,+0.25%,"67,211",,KOSDAQ,035620
키네마스터,"2,080",하락5,-0.24%,"12,349",,KOSDAQ,139670
배럴,"3,810",상승25,+0.66%,"3,417",,KOSDAQ,267790
서산,"1,464",하락21,-1.41%,"14,521",,KOSDAQ,079650
나라셀라,"2,270",상승5,+0.22%,"5,946",,KOSDAQ,405920
카스,"1,103",상승29,+2.70%,"106,289",,KOSDAQ,016920
율촌,"1,216",상승9,+0.75%,"21,950",,KOSDAQ,146060
밸로프,572,보합0,0.00%,"43,958",,KOSDAQ,331520
이노룰스,"5,610",하락10,-0.18%,"3,704",,KOSDAQ,296640
케이바이오,251,상승1,+0.40%,"510,800",,KOSDAQ,038530
에이에프더블류,"1,433",하락7,-0.49%,"7,325",,KOSDAQ,312610
하이퍼코퍼레이션,"2,175",상승100,+4.82%,"61,314",,KOSDAQ,065650
케이웨더,"2,910",하락25,-0.85%,"28,712",,KOSDAQ,068100
한일화학,"8,230",상승60,+0.73%,"3,167",,KOSDAQ,007770
