종목명,현재가,전일비,등락률,거래량,거래대금,market,code
큐캐피탈,248,보합0,0.00%,"157,252",,KOSDAQ,016600
티엔엔터테인먼트,"1,370",하락1,-0.07%,"17,784",,KOSDAQ,131100
손오공,659,하락8,-1.20%,"595,841",,KOSDAQ,066910
디티앤씨알오,"3,445",하락165,-4.57%,"89,204",,KOSDAQ,383930
코리아에셋투자증권,"6,880",상승70,+1.03%,"4,827",,KOSDAQ,190650
동일스틸럭스,"1,677",하락46,-2.67%,"381,895",,KOSDAQ,023790
서진오토모티브,"1,960",하락17,-0.86%,"100,494",,KOSDAQ,122690
씨이랩,"4,670",하락90,-1.89%,"75,011",,KOSDAQ,189330
센서뷰,970,상승20,+2.11%,"147,022",,KOSDAQ,321370
아이빔테크놀로지,"2,900",하락45,-1.53%,"25,788",,KOSDAQ,460470
파라텍,"1,159",상승35,+3.11%,"6,132,598",,KOSDAQ,033540
프리엠스,"7,290",상승120,+1.67%,"10,970",,KOSDAQ,053160
디케이앤디,"3,160",하락30,-0.94%,"28,473",,KOSDAQ,263020
라온피플,"2,095",상승55,+2.70%,"340,818",,KOSDAQ,300120
국영지앤엠,"1,250",상승10,+0.81%,"172,577",,KOSDAQ,006050
바이오톡스텍,"2,725",하락10,-0.37%,"8,646",,KOSDAQ,086040
코셈,"7,610",상승110,+1.47%,"8,429",,KOSDAQ,360350
유니온바이오메트릭스,"3,080",보합0,0.00%,"28,815",,KOSDAQ,203450
비비씨,"7,800",상승80,+1.04%,"6,080",,KOSDAQ,318410
이엠넷,"1,941",하락3,-0.15%,"21,918",,KOSDAQ,123570
서연탑메탈,"3,710",상승5,+0.13%,"19,736",,KOSDAQ,019770
누리플렉스,"3,585",상승105,+3.02%,"53,608",,KOSDAQ,040160
썸에이지,310,상승4,+1.31%,"1,046,114",,KOSDAQ,208640
오텍,"1,805",하락22,-1.20%,"23,186",,KOSDAQ,067170
케이엠,"3,325",하락15,-0.45%,"62,697",,KOSDAQ,083550
윙입푸드,855,상승2,+0.23%,"102,275",,KOSDAQ,900340
THE CUBE&,706,하락8,-1.12%,"53,625",,KOSDAQ,013720
이스트에이드,"1,590",상승3,+0.19%,"27,191",,KOSDAQ,239340
아세아텍,"1,903",상승11,+0.58%,"14,533",,KOSDAQ,050860
닷밀,"2,320",하락10,-0.43%,"224,576",,KOSDAQ,464580
로스웰,925,상승13,+1.43%,"78,140",,KOSDAQ,900260
위즈코프,562,하락6,-1.06%,"70,888",,KOSDAQ,038620
엔젠바이오,"1,699",상승30,+1.80%,"26,729",,KOSDAQ,354200
동국알앤에스,"2,305",상승10,+0.44%,"41,918",,KOSDAQ,075970
메가엠디,"1,811",하락3,-0.17%,"15,724",,KOSDAQ,133750
바이오포트,"9,000",상승720,+8.70%,"1,332,507",,KOSDAQ,188040
브레인즈컴퍼니,"5,130",상승10,+0.20%,"5,616",,KOSDAQ,099390
위세아이텍,"5,700",하락120,-2.06%,"24,836",,KOSDAQ,065370
소프트캠프,"1,682",상한가388,+29.98%,"1,035,001",,KOSDAQ,258790
그리티,"2,160",상승10,+0.47%,"41,703",,KOSDAQ,204020
뷰티스킨,"11,870",하락130,-1.08%,"5,659",,KOSDAQ,406820
케이디켐,"10,370",보합0,0.00%,"1,417",,KOSDAQ,221980
빛과전자,703,상승1,+0.14%,"368,501",,KOSDAQ,069540
케이피엠테크,214,하락3,-1.38%,"178,619",,KOSDAQ,042040
아이언디바이스,"2,990",상승20,+0.67%,"89,070",,KOSDAQ,464500
셀루메드,759,하락29,-3.68%,"494,516",,KOSDAQ,049180
엔비티,"2,445",하락35,-1.41%,"50,339",,KOSDAQ,236810
네오펙트,817,상승6,+0.74%,"78,140",,KOSDAQ,290660
리더스코스메틱,"2,155",보합0,0.00%,"6,983",,KOSDAQ,016100
이노뎁,"5,600",하락20,-0.36%,"5,856",,KOSDAQ,303530
하이즈항공,"2,190",상승5,+0.23%,"12,116",,KOSDAQ,221840
ES큐브,"3,015",하락60,-1.95%,"39,580",,KOSDAQ,050120
원바이오젠,"5,760",상승130,+2.31%,"38,763",,KOSDAQ,307280
KBG,"4,655",상승95,+2.08%,"22,052",,KOSDAQ,318000
플랜티넷,"2,440",하락5,-0.20%,"56,553",,KOSDAQ,075130
대신정보통신,"1,055",상승30,+2.93%,"949,719",,KOSDAQ,020180
캐리소프트,"4,020",하락95,-2.31%,"16,993",,KOSDAQ,317530
세림B&G,"1,420",상승27,+1.94%,"174,987",,KOSDAQ,340440
파인디앤씨,759,하락3,-0.39%,"151,456",,KOSDAQ,049120
아이로보틱스,"1,025",하락30,-2.84%,"499,886",,KOSDAQ,066430
아이앤씨,"2,240",보합0,0.00%,"32,096",,KOSDAQ,052860
아이비젼웍스,"1,161",상승11,+0.96%,"601,302",,KOSDAQ,469750
오공,"2,340",보합0,0.00%,"26,347",,KOSDAQ,045060
애드포러스,"7,650",하락130,-1.67%,"39,292",,KOSDAQ,397810
신한제11호스팩,"2,085",보합0,0.00%,"115,708",,KOSDAQ,452980
상지건설,"5,770",하락210,-3.51%,"83,966",,KOSDAQ,042940
와토스코리아,"5,470",하락10,-0.18%,"4,573",,KOSDAQ,079000
피플바이오,"1,855",상승125,+7.23%,"203,156",,KOSDAQ,304840
쎄노텍,866,하락10,-1.14%,"32,002",,KOSDAQ,222420
오픈놀,"3,995",상승30,+0.76%,"13,747",,KOSDAQ,440320
제놀루션,"2,040",하락45,-2.16%,"40,936",,KOSDAQ,225220
휴맥스,890,하락1,-0.11%,"45,385",,KOSDAQ,115160
오토앤,"3,035",상승30,+1.00%,"39,552",,KOSDAQ,353590
파버나인,"2,890",보합0,0.00%,"8,329",,KOSDAQ,177830
KB오토시스,"3,385",하락10,-0.29%,"4,709",,KOSDAQ,024120
넥사다이내믹스,"1,350",하락40,-2.88%,"57,990",,KOSDAQ,351320
캐스텍코리아,"1,602",하락2,-0.12%,"1,822",,KOSDAQ,071850
애드바이오텍,"3,000",하락220,-6.83%,"352,416",,KOSDAQ,179530
아이퀘스트,"1,837",상승2,+0.11%,"65,567",,KOSDAQ,262840
프롬바이오,"1,370",상승13,+0.96%,"43,172",,KOSDAQ,377220
에쎈테크,407,상승7,+1.75%,"41,106",,KOSDAQ,043340
NHN벅스,"2,600",상승10,+0.39%,"16,575",,KOSDAQ,104200
아이즈비전,"1,460",상승8,+0.55%,"38,772",,KOSDAQ,031310
DH오토리드,"2,420",상승15,+0.62%,"8,743",,KOSDAQ,290120
알로이스,"1,105",하락70,-5.96%,"118,649",,KOSDAQ,297570
오늘이엔엠,817,상승35,+4.48%,"481,985",,KOSDAQ,192410
알파AI,"1,890",상승58,+3.17%,"757,358",,KOSDAQ,043100
헝셩그룹,202,하락2,-0.98%,"1,362,709",,KOSDAQ,900270
넥스트칩,"1,882",하락63,-3.24%,"599,504",,KOSDAQ,396270
힘스,"3,350",하락5,-0.15%,"10,690",,KOSDAQ,238490
케일럼,"1,414",하락49,-3.35%,"61,803",,KOSDAQ,258610
파루,903,상승5,+0.56%,"100,297",,KOSDAQ,043200
플래티어,"4,485",상승55,+1.24%,"6,998",,KOSDAQ,367000
아이윈플러스,"1,150",상승125,+12.20%,"1,402,578",,KOSDAQ,123010
캡스톤파트너스,"2,645",하락35,-1.31%,"59,002",,KOSDAQ,452300
피델릭스,"1,126",하락3,-0.27%,"164,628",,KOSDAQ,032580
티케이지애강,720,상승7,+0.98%,"165,542",,KOSDAQ,022220
컬러레이,581,상승1,+0.17%,"50,610",,KOSDAQ,900310
한국큐빅,"2,275",상승20,+0.89%,"9,170",,KOSDAQ,021650
오션인더블유,"2,205",하락5,-0.23%,"12,807",,KOSDAQ,052300
TPC,"2,365",상승25,+1.07%,"311,243",,KOSDAQ,048770
글로본,"2,655",하락40,-1.48%,"10,738",,KOSDAQ,019660
신진에스엠,"2,100",하락20,-0.94%,"53,384",,KOSDAQ,138070
아이크래프트,"2,515",상승65,+2.65%,"27,623",,KOSDAQ,052460
케이쓰리아이,"4,900",상승10,+0.20%,"244,362",,KOSDAQ,431190
대한과학,"4,920",상승45,+0.92%,"27,561",,KOSDAQ,131220
시선AI,"2,830",하락65,-2.25%,"36,083",,KOSDAQ,340810
디모아,"4,820",보합0,0.00%,"8,040",,KOSDAQ,016670
버넥트,"3,275",상승45,+1.39%,"27,232",,KOSDAQ,438700
오디텍,"3,105",하락30,-0.96%,"15,642",,KOSDAQ,080520
휴엠앤씨,"3,715",상승5,+0.13%,"2,973",,KOSDAQ,263920
서울제약,"3,120",하락20,-0.64%,"3,692",,KOSDAQ,018680
씨유메디칼,600,상승8,+1.35%,"162,982",,KOSDAQ,115480
디에이테크놀로지,203,보합0,0.00%,0,,KOSDAQ,196490
엠브레인,"1,975",하락7,-0.35%,"10,853",,KOSDAQ,169330
이화공영,"1,616",보합0,0.00%,0,,KOSDAQ,001840
카이노스메드,"1,087",보합0,0.00%,0,,KOSDAQ,284620
이노시뮬레이션,"3,950",상승60,+1.54%,"7,052",,KOSDAQ,274400
원티드랩,"3,670",상승30,+0.82%,"22,153",,KOSDAQ,376980
이원컴포텍,898,하락21,-2.29%,"42,693",,KOSDAQ,088290
스페코,"2,440",상승5,+0.21%,"15,980",,KOSDAQ,013810
셀피글로벌,778,보합0,0.00%,0,,KOSDAQ,068940
한국맥널티,"3,230",상승25,+0.78%,"6,075",,KOSDAQ,222980
포메탈,"3,000",상승30,+1.01%,"78,002",,KOSDAQ,119500
GH신소재,"2,440",상승10,+0.41%,"10,952",,KOSDAQ,130500
코아시아씨엠,783,상승8,+1.03%,"100,756",,KOSDAQ,196450
우리이앤엘,689,상승2,+0.29%,"22,979",,KOSDAQ,153490
휴네시온,"3,690",상승170,+4.83%,"99,136",,KOSDAQ,290270
DH오토웨어,722,하락20,-2.70%,"113,675",,KOSDAQ,025440
한창산업,"6,770",상승70,+1.04%,"8,989",,KOSDAQ,079170
핀텔,"3,095",상승15,+0.49%,"208,937",,KOSDAQ,291810
넥스턴앤롤코리아,"2,350",상승70,+3.07%,"47,164",,KOSDAQ,089140
파인텍,807,하락3,-0.37%,"181,351",,KOSDAQ,131760
씨싸이트,"6,000",상승10,+0.17%,"8,602",,KOSDAQ,109670
스코넥,"1,616",상승250,+18.30%,"4,514,943",,KOSDAQ,276040
프럼파스트,"3,570",상승30,+0.85%,"73,084",,KOSDAQ,035200
체리부로,724,하락7,-0.96%,"68,468",,KOSDAQ,066360
우정바이오,"2,060",하락150,-6.79%,"350,799",,KOSDAQ,215380
CSA 코스믹,566,상승11,+1.98%,"563,356",,KOSDAQ,083660
아이컴포넌트,"4,900",상승195,+4.14%,"35,161",,KOSDAQ,059100
진바이오텍,"4,000",하락80,-1.96%,"87,791",,KOSDAQ,086060
형지글로벌,"1,432",상승33,+2.36%,"331,283",,KOSDAQ,308100
쏘닉스,"1,987",하락33,-1.63%,"21,371",,KOSDAQ,088280
세화피앤씨,825,하락3,-0.36%,"43,590",,KOSDAQ,252500
아이지넷,"1,877",상승1,+0.05%,"67,833",,KOSDAQ,462980
부스타,"4,070",상승160,+4.09%,"4,072",,KOSDAQ,008470
모비릭스,"3,540",하락5,-0.14%,"1,810",,KOSDAQ,348030
에스에이티,"1,300",하락4,-0.31%,"31,123",,KOSDAQ,060540
미디어젠,"7,240",하락300,-3.98%,"167,905",,KOSDAQ,279600
원일특강,"7,680",하락20,-0.26%,"13,932",,KOSDAQ,012620
성우테크론,"3,265",하락10,-0.31%,"16,434",,KOSDAQ,045300
나래나노텍,"3,050",상승55,+1.84%,"31,799",,KOSDAQ,137080
영우디에스피,755,하락4,-0.53%,"64,779",,KOSDAQ,143540
에이치와이티씨,"3,290",상승30,+0.92%,"4,154",,KOSDAQ,148930
캔버스엔,"1,381",상승79,+6.07%,"866,904",,KOSDAQ,210120
에스지헬스케어,"2,955",상승95,+3.32%,"38,876",,KOSDAQ,398120
아시아경제,956,하락35,-3.53%,"12,535",,KOSDAQ,127710
벡트,"2,430",상승45,+1.89%,"67,588",,KOSDAQ,457600
성우전자,"2,145",하락65,-2.94%,"118,106",,KOSDAQ,081580
바른손,945,보합0,0.00%,"29,252",,KOSDAQ,018700
엠아이큐브솔루션,"6,580",보합0,0.00%,"5,044",,KOSDAQ,373170
진시스템,"4,705",하락70,-1.47%,"87,727",,KOSDAQ,363250
신시웨이,"8,880","상승1,310",+17.31%,"337,543",,KOSDAQ,290560
뉴온,890,하락13,-1.44%,"8,996",,KOSDAQ,123840
핑거스토리,"1,881",하락8,-0.42%,"89,129",,KOSDAQ,417180
모코엠시스,"1,341",상승6,+0.45%,"34,106",,KOSDAQ,333050
테크엘,"1,474",상승10,+0.68%,"11,829",,KOSDAQ,064520
비스토스,"1,430",하락43,-2.92%,"509,554",,KOSDAQ,419540
동양파일,"1,643",상승26,+1.61%,"10,670",,KOSDAQ,228340
파인디지털,"3,210",상승10,+0.31%,"4,067",,KOSDAQ,038950
무림SP,"1,473",상승4,+0.27%,"20,445",,KOSDAQ,001810
신화콘텍,"3,205",상승45,+1.42%,"19,648",,KOSDAQ,187270
아우딘퓨쳐스,900,하락13,-1.42%,"86,523",,KOSDAQ,227610
에스제이그룹,"3,295",하락100,-2.95%,"41,027",,KOSDAQ,306040
롤링스톤,"3,870",상승120,+3.20%,"7,783",,KOSDAQ,214610
멕아이씨에스,"2,020",상승47,+2.38%,"96,917",,KOSDAQ,058110
한솔인티큐브,"2,320",상승140,+6.42%,"128,486",,KOSDAQ,070590
삼진,"3,565",상승30,+0.85%,"6,395",,KOSDAQ,032750
핌스,"1,408",상승6,+0.43%,"36,316",,KOSDAQ,347770
모아데이타,927,하락1,-0.11%,"509,824",,KOSDAQ,288980
시큐브,"3,970",하락60,-1.49%,"4,074",,KOSDAQ,131090
루멘스,659,상승9,+1.38%,"31,044",,KOSDAQ,038060
피씨디렉트,"2,040",상승30,+1.49%,"20,641",,KOSDAQ,051380
엠에프씨,"3,635",상승70,+1.96%,"9,864",,KOSDAQ,432980
조아제약,"1,002",상승5,+0.50%,"39,475",,KOSDAQ,034940
신원종합개발,"2,655",상승15,+0.57%,"28,105",,KOSDAQ,017000
에이텀,"5,700",상승10,+0.18%,"15,875",,KOSDAQ,355690
압타머사이언스,765,하락14,-1.80%,"144,061",,KOSDAQ,291650
NE능률,"1,863",하락5,-0.27%,"26,081",,KOSDAQ,053290
형지I&C,718,상승6,+0.84%,"1,432,656",,KOSDAQ,011080
정원엔시스,955,상승3,+0.32%,"22,191",,KOSDAQ,045510
오스템,"1,098",상승37,+3.49%,"77,361",,KOSDAQ,031510
서전기전,"3,160",하락70,-2.17%,"18,684",,KOSDAQ,189860
카티스,"1,592",상한가367,+29.96%,"4,091,236",,KOSDAQ,140430
아이윈,725,하락11,-1.49%,"40,574",,KOSDAQ,090150
아이티아이즈,"5,020",하락100,-1.95%,"16,821",,KOSDAQ,372800
피엠티,"2,800",하락140,-4.76%,"68,401",,KOSDAQ,147760
에스엘에스바이오,"1,969",보합0,0.00%,0,,KOSDAQ,246250
엔에이치스팩29호,"2,105",보합0,0.00%,0,,KOSDAQ,451700
본느,720,보합0,0.00%,"117,819",,KOSDAQ,226340
한빛소프트,"1,215",상승23,+1.93%,"41,793",,KOSDAQ,047080
진영,"1,725",하락5,-0.29%,"37,566",,KOSDAQ,285800
디티앤씨,"2,575",하락25,-0.96%,"26,705",,KOSDAQ,187220
알티캐스트,495,하락10,-1.98%,"183,466",,KOSDAQ,085810
모헨즈,"2,750",하락35,-1.26%,"43,831",,KOSDAQ,006920
에코글로우,726,상승9,+1.26%,"470,991",,KOSDAQ,159910
이지트로닉스,"3,685",하락30,-0.81%,"9,560",,KOSDAQ,377330
동양에스텍,"1,521",하락27,-1.74%,"85,489",,KOSDAQ,060380
이스트아시아홀딩스,"1,137",하락2,-0.18%,"44,071",,KOSDAQ,900110
에스앤더블류,"4,150",하락40,-0.95%,"18,919",,KOSDAQ,103230
포톤,"2,265",하락70,-3.00%,"65,277",,KOSDAQ,208710
드림인사이트,"1,769",하락4,-0.23%,"26,987",,KOSDAQ,362990
삼보산업,"1,813",하락25,-1.36%,"52,971",,KOSDAQ,009620
윙스풋,"1,765",상승46,+2.68%,"24,050",,KOSDAQ,335870
이씨에스,"2,395",상승30,+1.27%,"8,281",,KOSDAQ,067010
라닉스,"1,925",상승17,+0.89%,"229,952",,KOSDAQ,317120
에이에프더블류,"1,450",보합0,0.00%,"63,056",,KOSDAQ,312610
신도기연,"1,835",상승1,+0.05%,"16,828",,KOSDAQ,290520
서산,"1,461",하락4,-0.27%,"9,977",,KOSDAQ,079650
플레이위드,"3,265",하락115,-3.40%,"112,357",,KOSDAQ,023770
율촌,"1,215",상승13,+1.08%,"45,175",,KOSDAQ,146060
디와이씨,"1,407",상승90,+6.83%,"225,257",,KOSDAQ,310870
누리플랜,"2,215",상승55,+2.55%,"48,970",,KOSDAQ,069140
이노룰스,"5,600",상승70,+1.27%,"4,312",,KOSDAQ,296640
나라셀라,"2,250",하락25,-1.10%,"4,253",,KOSDAQ,405920
성창오토텍,"3,965",상승65,+1.67%,"15,716",,KOSDAQ,080470
한울앤제주,"1,845",상승3,+0.16%,"23,766",,KOSDAQ,276730
엑스큐어,"1,237",상승1,+0.08%,"132,300",,KOSDAQ,070300
소프트센,273,하락1,-0.36%,"501,456",,KOSDAQ,032680
케이바이오,249,보합0,0.00%,"567,445",,KOSDAQ,038530
카스,"1,086",하락4,-0.37%,"33,542",,KOSDAQ,016920
바른손이앤에이,386,상승2,+0.52%,"127,263",,KOSDAQ,035620
솔트웨어,838,하락4,-0.48%,"24,613",,KOSDAQ,328380
유진테크놀로지,"4,135",상승140,+3.50%,"32,965",,KOSDAQ,240600
배럴,"3,725",하락40,-1.06%,"11,192",,KOSDAQ,267790
피앤씨테크,"4,395",상승55,+1.27%,"11,069",,KOSDAQ,237750
한일화학,"8,130",하락20,-0.25%,"1,371",,KOSDAQ,007770
팜스빌,"3,580",보합0,0.00%,"15,589",,KOSDAQ,318010
밸로프,558,보합0,0.00%,"142,021",,KOSDAQ,331520
케이웨더,"2,840",상승15,+0.53%,"16,657",,KOSDAQ,068100
키네마스터,"1,995",하락1,-0.05%,"26,376",,KOSDAQ,139670
대동스틸,"2,815",상승40,+1.44%,"33,197",,KOSDAQ,048470
휴럼,714,상승13,+1.85%,"257,305",,KOSDAQ,353190
대호특수강,"1,288",하락20,-1.53%,"7,161",,KOSDAQ,021040
케이이엠텍,996,하락20,-1.97%,"385,555",,KOSDAQ,106080
기산텔레콤,"1,896",상승2,+0.11%,"30,945",,KOSDAQ,035460
에스에너지,"1,205",하락378,-23.88%,"2,179,882",,KOSDAQ,095910
대성미생물,"7,260",보합0,0.00%,"8,213",,KOSDAQ,036480
디젠스,845,상승24,+2.92%,"282,340",,KOSDAQ,113810
웰크론한텍,"1,220",상승15,+1.24%,"21,290",,KOSDAQ,076080
S&K폴리텍,"2,350",상승10,+0.43%,"39,918",,KOSDAQ,091340
하이퍼코퍼레이션,"2,055",보합0,0.00%,"40,991",,KOSDAQ,065650
티에스넥스젠,171,보합0,0.00%,0,,KOSDAQ,043220
세종메디칼,412,보합0,0.00%,0,,KOSDAQ,258830
딜리,917,하락5,-0.54%,"39,847",,KOSDAQ,131180
이미지스,"1,138",상승29,+2.61%,"396,367",,KOSDAQ,115610
아즈텍WB,"1,248",보합0,0.00%,"97,531",,KOSDAQ,032080
선샤인푸드,"3,810",보합0,0.00%,0,,KOSDAQ,217620
KB제27호스팩,"2,070",보합0,0.00%,"25,933",,KOSDAQ,464680
풍강,"2,700",상승20,+0.75%,"5,087",,KOSDAQ,093380
우리엔터프라이즈,"1,017",상승3,+0.30%,"37,044",,KOSDAQ,037400
피엔티엠에스,"2,130",하락40,-1.84%,"21,823",,KOSDAQ,257370
디지캡,"2,040",하락60,-2.86%,"22,760",,KOSDAQ,197140
넥스트아이,310,상승1,+0.32%,"311,483",,KOSDAQ,137940
제이엠아이,810,하락3,-0.37%,"17,320",,KOSDAQ,033050
비피도,"3,220",하락25,-0.77%,"8,026",,KOSDAQ,238200
한주라이트메탈,675,하락2,-0.30%,"26,027",,KOSDAQ,198940
아시아종묘,"2,170",하락20,-0.91%,"194,404",,KOSDAQ,154030
빌리언스,323,보합0,0.00%,"330,719",,KOSDAQ,044480
에이치케이,"1,405",하락13,-0.92%,"11,244",,KOSDAQ,044780
로지시스,"2,685",상승45,+1.70%,"25,079",,KOSDAQ,067730
지니틱스,700,하락4,-0.57%,"39,857",,KOSDAQ,303030
삼성스팩12호,"3,935",상한가905,+29.87%,"4,578,968",,KOSDAQ,0096B0
아이씨에이치,"1,469",상승24,+1.66%,"43,844",,KOSDAQ,368600
아이티센피엔에스,"2,200",상승30,+1.38%,"53,248",,KOSDAQ,232830
스튜디오삼익,"2,250",하락15,-0.66%,"38,570",,KOSDAQ,415380
아이스크림에듀,"1,845",하락13,-0.70%,"55,527",,KOSDAQ,289010
E8,"2,000",상승3,+0.15%,"47,099",,KOSDAQ,418620
전진바이오팜,"2,830",상승60,+2.17%,"26,696",,KOSDAQ,110020
지란지교시큐리티,"3,015",하락35,-1.15%,"14,528",,KOSDAQ,208350
링크드,404,상승10,+2.54%,"97,290",,KOSDAQ,193250
우진비앤지,884,상승6,+0.68%,"14,580",,KOSDAQ,018620
플라즈맵,"6,650",하락140,-2.06%,"1,965",,KOSDAQ,405000
네오리진,"1,057",하락23,-2.13%,"29,307",,KOSDAQ,094860
TS트릴리온,219,상승1,+0.46%,"1,533,376",,KOSDAQ,317240
큐로홀딩스,"1,088",상승19,+1.78%,"66,333",,KOSDAQ,051780
디와이디,200,보합0,0.00%,0,,KOSDAQ,219550
인바이오,"2,290",상승20,+0.88%,"9,774",,KOSDAQ,352940
스타플렉스,"3,110",상승125,+4.19%,"36,673",,KOSDAQ,115570
애머릿지,537,상승3,+0.56%,"66,156",,KOSDAQ,900100
나노캠텍,652,하락17,-2.54%,"177,258",,KOSDAQ,091970
베셀,"1,242",하락71,-5.41%,"835,939",,KOSDAQ,177350
판타지오,531,하락4,-0.75%,"74,128",,KOSDAQ,032800
BF랩스,"2,805",보합0,0.00%,0,,KOSDAQ,139050
젠큐릭스,"1,504",상승10,+0.67%,"90,218",,KOSDAQ,229000
세중,"1,319",하락2,-0.15%,"65,439",,KOSDAQ,039310
패션플랫폼,896,보합0,0.00%,"21,791",,KOSDAQ,225590
한국정보공학,"2,965",하락20,-0.67%,"13,054",,KOSDAQ,039740
씨엔플러스,349,하락5,-1.41%,"85,437",,KOSDAQ,115530
KS인더스트리,709,하락1,-0.14%,"491,917",,KOSDAQ,101000
스튜디오산타클로스,"4,650",보합0,0.00%,0,,KOSDAQ,204630
나노씨엠에스,"5,440",상승270,+5.22%,"141,788",,KOSDAQ,247660
해성옵틱스,526,상승25,+4.99%,"474,590",,KOSDAQ,076610
신라에스지,"5,900",상승320,+5.73%,"68,425",,KOSDAQ,025870
THE E&M,885,하락6,-0.67%,"77,252",,KOSDAQ,089230
파인테크닉스,"1,370",하락18,-1.30%,"186,315",,KOSDAQ,106240
웹스,"1,613",상승112,+7.46%,"141,744",,KOSDAQ,196700
에스티오,"1,849",하락8,-0.43%,"38,983",,KOSDAQ,098660
대산F&B,145,보합0,0.00%,0,,KOSDAQ,065150
한탑,715,하락3,-0.42%,"48,581",,KOSDAQ,002680
이노인스트루먼트,570,하락27,-4.52%,"420,240",,KOSDAQ,215790
크린앤사이언스,"3,520",하락20,-0.56%,"3,535",,KOSDAQ,045520
비츠로시스,380,하락2,-0.52%,"115,975",,KOSDAQ,054220
윈하이텍,"2,065",상승10,+0.49%,"18,438",,KOSDAQ,192390
글로벌에스엠,422,상승2,+0.48%,"27,209",,KOSDAQ,900070
시지트로닉스,"4,860",하락100,-2.02%,"78,849",,KOSDAQ,429270
삼일,"1,396",보합0,0.00%,"20,936",,KOSDAQ,032280
벨로크,"1,150",하락39,-3.28%,"514,060",,KOSDAQ,424760
에프알텍,"1,982",상승16,+0.81%,"15,186",,KOSDAQ,073540
바이오인프라,"4,640",상승15,+0.32%,"7,866",,KOSDAQ,199730
이엘피,"2,420",상승5,+0.21%,"109,703",,KOSDAQ,063760
에스폴리텍,"1,381",상승11,+0.80%,"7,334",,KOSDAQ,050760
제이케이시냅스,"2,910",상승170,+6.20%,"74,072",,KOSDAQ,060230
대신밸런스제18호스팩,"2,805",하락20,-0.71%,"100,795",,KOSDAQ,478780
세동,"1,255",상승20,+1.62%,"70,947",,KOSDAQ,053060
셀레믹스,"2,680",상승40,+1.52%,"26,864",,KOSDAQ,331920
뉴인텍,412,하락1,-0.24%,"630,634",,KOSDAQ,012340
엑사이엔씨,653,상승3,+0.46%,"42,838",,KOSDAQ,054940
한국유니온제약,"2,725",보합0,0.00%,0,,KOSDAQ,080720
비유테크놀러지,229,보합0,0.00%,0,,KOSDAQ,230980
에스디시스템,"1,584",상승7,+0.44%,"13,423",,KOSDAQ,121890
인터엠,"1,000",보합0,0.00%,"54,489",,KOSDAQ,017250
인콘,269,하락2,-0.74%,"124,864",,KOSDAQ,083640
브이씨,"2,845",상승40,+1.43%,"27,633",,KOSDAQ,365900
엔시트론,301,상승9,+3.08%,"266,757",,KOSDAQ,101400
삼진엘앤디,820,상승15,+1.86%,"52,619",,KOSDAQ,054090
케이피티유,"3,560",상승55,+1.57%,"7,443",,KOSDAQ,054410
메디앙스,"1,722",하락3,-0.17%,"13,884",,KOSDAQ,014100
엑셀세라퓨틱스,"1,850",하락75,-3.90%,"91,584",,KOSDAQ,373110
레이저쎌,"2,310",하락65,-2.74%,"221,788",,KOSDAQ,412350
티피씨글로벌,"1,764",상승43,+2.50%,"33,730",,KOSDAQ,130740
이퓨쳐,"4,170",상승85,+2.08%,"4,010",,KOSDAQ,134060
삼영에스앤씨,"3,495",상승15,+0.43%,"4,268",,KOSDAQ,361670
이노진,"1,645",상승34,+2.11%,"19,290",,KOSDAQ,344860
다산솔루에타,"1,093",보합0,0.00%,"56,810",,KOSDAQ,154040
원풍물산,481,하락6,-1.23%,"81,685",,KOSDAQ,008290
유디엠텍,470,상승6,+1.29%,"167,996",,KOSDAQ,389680
플루토스,291,상승3,+1.04%,"320,866",,KOSDAQ,019570
세진티에스,"2,315",상승120,+5.47%,"12,518",,KOSDAQ,067770
엔에이치스팩30호,"2,135",보합0,0.00%,0,,KOSDAQ,466910
휴맥스홀딩스,"1,533",하락27,-1.73%,"8,591",,KOSDAQ,028080
IBKS제22호스팩,"4,345",하락335,-7.16%,"281,336",,KOSDAQ,448760
케스피온,492,상승8,+1.65%,"106,475",,KOSDAQ,079190
토박스코리아,"2,045",상승25,+1.24%,"9,644",,KOSDAQ,215480
듀오백,"1,564",보합0,0.00%,"9,415",,KOSDAQ,073190
유비온,947,상승28,+3.05%,"23,726",,KOSDAQ,084440
대동금속,"5,780",하락200,-3.34%,"24,924",,KOSDAQ,020400
디지아이,"2,045",상승20,+0.99%,"11,001",,KOSDAQ,043360
바이온,604,보합0,0.00%,0,,KOSDAQ,032980
미래에셋비전스팩9호,"3,335","상승1,335",+66.75%,"59,361,898",,KOSDAQ,0096D0
지엔코,770,상승6,+0.79%,"51,621",,KOSDAQ,065060
오에스피,"1,959",보합0,0.00%,"8,835",,KOSDAQ,368970
엔피케이,966,하락7,-0.72%,"75,769",,KOSDAQ,048830
한국정밀기계,"2,150",하락10,-0.46%,"11,147",,KOSDAQ,101680
이엠앤아이,844,하락29,-3.32%,"98,699",,KOSDAQ,083470
육일씨엔에쓰,"1,607",하락27,-1.65%,"346,569",,KOSDAQ,191410
